client_name,policy_number,policy_status,policy_start_date,policy_end_date,product_group,account_exe_id,exe_name,branch_name,solution_group,income_class,amount,income_due_date,revenue_transaction_type,renewal_status,lapse_reason,last_updated_date,lapse_reason_clean,opportunity_name,opportunity_id,account_executive,premium_amount,revenue_amount,closing_date,stage,branch,specialty,product_sub_group,risk_details,invoice_number,invoice_date,global_attendees,meeting_date,employee_name,new_role2,new_budget,cross_sell_bugdet,renewal_budget
Shruti Agarwal,3.12E+18,Active,10-01-2018,31-05-2018,Liability,12,Shivani Sharma,Ahmedabad,Global Client Network (GNB Inward),Renewal,12084.5,10-01-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,VS.-D & O,OPP1900002104,Shivani Sharma,0,50000,31-03-2020,Qualify Opportunity,Ahmedabad,Liability,Financial Lines,Director &amp; Officers / Management  Liability,,,Samuel Allen,22-01-2020,,,,,
Kiran Desai,9.90E+19,Inactive,26-03-2018,25-06-2019,Engineering,13,Vididt Saha,Ahmedabad,"Construction, Power & Infrastructure",New,51965.88,26-03-2018,Brokerage,Lapse,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
Kanchan Iyer,9.90E+19,Inactive,07-06-2018,06-06-2019,Engineering,13,Vididt Saha,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,25619.25,07-06-2018,Brokerage,Lapse,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
Bhavna Kapoor,9.90E+19,Active,26-06-2019,25-12-2019,Engineering,13,Vididt Saha,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,25598,26-06-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
Ritika Reddy,9.90E+19,Active,26-06-2019,25-12-2019,Engineering,13,Vididt Saha,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,25598,26-06-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
Suresh Das,9.90E+19,Active,22-11-2019,21-03-2020,Engineering,13,Vididt Saha,Ahmedabad,"Construction, Power & Infrastructure",New,12643.38,22-11-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
Shikha Chauhan,9.90E+19,Active,26-12-2019,25-06-2020,Engineering,13,Vididt Saha,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,25598,26-12-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
Hemant Dutta,0526002817P114267969/0,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,1474120.36,01-01-2018,Brokerage,Lapse,GMAN - Global Mandate,22-01-2020,GMAN - Global Mandate,EI- GMC,OPP1900001364,Mark,1400000,100000,09-12-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Christopher Campbell,22-01-2020,Mark,Servicer,19888,128777,198882
Hemant Dutta,0526002817P114267969/0,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,1474120.36,01-01-2018,Brokerage,Lapse,GMAN - Global Mandate,22-01-2020,GMAN - Global Mandate,EI- GMC,OPP1900001364,Mark,1400000,100000,09-12-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Zoe Rivera,13-01-2020,Mark,Servicer,19888,128777,198882
Hemant Dutta,0526002817P114267969/0,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,1474120.36,01-01-2018,Brokerage,Lapse,GMAN - Global Mandate,22-01-2020,GMAN - Global Mandate,FM-Group Mediclaim,OPP1900001390,Mark,4500000,300000,29-10-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Christopher Campbell,22-01-2020,Mark,Servicer,19888,128777,198882
Hemant Dutta,0526002817P114267969/0,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,1474120.36,01-01-2018,Brokerage,Lapse,GMAN - Global Mandate,22-01-2020,GMAN - Global Mandate,FM-Group Mediclaim,OPP1900001390,Mark,4500000,300000,29-10-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Zoe Rivera,13-01-2020,Mark,Servicer,19888,128777,198882
Hemant Dutta,0526002817P114267969/0,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,1474120.36,01-01-2018,Brokerage,Lapse,GMAN - Global Mandate,22-01-2020,GMAN - Global Mandate,BVGMC,OPP1900001393,Mark,600000,100000,30-11-2019,Qualify Opportunity,Ahmedabad,Emerging Corporates Group (ECG),Mediclaim,Group Medical,,,Christopher Campbell,22-01-2020,Mark,Servicer,19888,128777,198882
Hemant Dutta,0526002817P114267969/0,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,1474120.36,01-01-2018,Brokerage,Lapse,GMAN - Global Mandate,22-01-2020,GMAN - Global Mandate,BVGMC,OPP1900001393,Mark,600000,100000,30-11-2019,Qualify Opportunity,Ahmedabad,Emerging Corporates Group (ECG),Mediclaim,Group Medical,,,Zoe Rivera,13-01-2020,Mark,Servicer,19888,128777,198882
Hemant Dutta,0526002817P114267969/0,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,1474120.36,01-01-2018,Brokerage,Lapse,GMAN - Global Mandate,22-01-2020,GMAN - Global Mandate,BV GPA,OPP1900001394,Mark,210000,35000,30-11-2019,Qualify Opportunity,Ahmedabad,Emerging Corporates Group (ECG),Mediclaim,Group Personal Accident,,,Christopher Campbell,22-01-2020,Mark,Servicer,19888,128777,198882
Hemant Dutta,0526002817P114267969/0,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,1474120.36,01-01-2018,Brokerage,Lapse,GMAN - Global Mandate,22-01-2020,GMAN - Global Mandate,BV GPA,OPP1900001394,Mark,210000,35000,30-11-2019,Qualify Opportunity,Ahmedabad,Emerging Corporates Group (ECG),Mediclaim,Group Personal Accident,,,Zoe Rivera,13-01-2020,Mark,Servicer,19888,128777,198882
Hemant Dutta,0526002817P114267969/0,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,1474120.36,01-01-2018,Brokerage,Lapse,GMAN - Global Mandate,22-01-2020,GMAN - Global Mandate,OP-GMC,OPP1900001803,Mark,5000000,250000,30-11-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Christopher Campbell,22-01-2020,Mark,Servicer,19888,128777,198882
Hemant Dutta,0526002817P114267969/0,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,1474120.36,01-01-2018,Brokerage,Lapse,GMAN - Global Mandate,22-01-2020,GMAN - Global Mandate,OP-GMC,OPP1900001803,Mark,5000000,250000,30-11-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Zoe Rivera,13-01-2020,Mark,Servicer,19888,128777,198882
Dinesh Pandey,0526002817P114267969/0,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,13134.29,28-09-2018,Brokerage ,Lapse,OTHR - Other,22-01-2020,Other,EI- GMC,OPP1900001364,Mark,1400000,100000,09-12-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Christopher Campbell,22-01-2020,Mark,Servicer,19888,128777,198882
Dinesh Pandey,0526002817P114267969/0,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,13134.29,28-09-2018,Brokerage ,Lapse,OTHR - Other,22-01-2020,Other,EI- GMC,OPP1900001364,Mark,1400000,100000,09-12-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Zoe Rivera,13-01-2020,Mark,Servicer,19888,128777,198882
Dinesh Pandey,0526002817P114267969/0,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,13134.29,28-09-2018,Brokerage ,Lapse,OTHR - Other,22-01-2020,Other,FM-Group Mediclaim,OPP1900001390,Mark,4500000,300000,29-10-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Christopher Campbell,22-01-2020,Mark,Servicer,19888,128777,198882
Dinesh Pandey,0526002817P114267969/0,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,13134.29,28-09-2018,Brokerage ,Lapse,OTHR - Other,22-01-2020,Other,FM-Group Mediclaim,OPP1900001390,Mark,4500000,300000,29-10-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Zoe Rivera,13-01-2020,Mark,Servicer,19888,128777,198882
Dinesh Pandey,0526002817P114267969/0,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,13134.29,28-09-2018,Brokerage ,Lapse,OTHR - Other,22-01-2020,Other,BVGMC,OPP1900001393,Mark,600000,100000,30-11-2019,Qualify Opportunity,Ahmedabad,Emerging Corporates Group (ECG),Mediclaim,Group Medical,,,Christopher Campbell,22-01-2020,Mark,Servicer,19888,128777,198882
Dinesh Pandey,0526002817P114267969/0,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,13134.29,28-09-2018,Brokerage ,Lapse,OTHR - Other,22-01-2020,Other,BVGMC,OPP1900001393,Mark,600000,100000,30-11-2019,Qualify Opportunity,Ahmedabad,Emerging Corporates Group (ECG),Mediclaim,Group Medical,,,Zoe Rivera,13-01-2020,Mark,Servicer,19888,128777,198882
Dinesh Pandey,0526002817P114267969/0,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,13134.29,28-09-2018,Brokerage ,Lapse,OTHR - Other,22-01-2020,Other,BV GPA,OPP1900001394,Mark,210000,35000,30-11-2019,Qualify Opportunity,Ahmedabad,Emerging Corporates Group (ECG),Mediclaim,Group Personal Accident,,,Christopher Campbell,22-01-2020,Mark,Servicer,19888,128777,198882
Dinesh Pandey,0526002817P114267969/0,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,13134.29,28-09-2018,Brokerage ,Lapse,OTHR - Other,22-01-2020,Other,BV GPA,OPP1900001394,Mark,210000,35000,30-11-2019,Qualify Opportunity,Ahmedabad,Emerging Corporates Group (ECG),Mediclaim,Group Personal Accident,,,Zoe Rivera,13-01-2020,Mark,Servicer,19888,128777,198882
Dinesh Pandey,0526002817P114267969/0,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,13134.29,28-09-2018,Brokerage ,Lapse,OTHR - Other,22-01-2020,Other,OP-GMC,OPP1900001803,Mark,5000000,250000,30-11-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Christopher Campbell,22-01-2020,Mark,Servicer,19888,128777,198882
Dinesh Pandey,0526002817P114267969/0,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,13134.29,28-09-2018,Brokerage ,Lapse,OTHR - Other,22-01-2020,Other,OP-GMC,OPP1900001803,Mark,5000000,250000,30-11-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Zoe Rivera,13-01-2020,Mark,Servicer,19888,128777,198882
Archana Iyer,0526004217P114582552/0,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,34349.81,01-01-2018,Brokerage,Lapse,GMAN - Global Mandate,22-01-2020,GMAN - Global Mandate,EI- GMC,OPP1900001364,Mark,1400000,100000,09-12-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Christopher Campbell,22-01-2020,Mark,Servicer,19888,128777,198882
Archana Iyer,0526004217P114582552/0,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,34349.81,01-01-2018,Brokerage,Lapse,GMAN - Global Mandate,22-01-2020,GMAN - Global Mandate,EI- GMC,OPP1900001364,Mark,1400000,100000,09-12-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Zoe Rivera,13-01-2020,Mark,Servicer,19888,128777,198882
Archana Iyer,0526004217P114582552/0,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,34349.81,01-01-2018,Brokerage,Lapse,GMAN - Global Mandate,22-01-2020,GMAN - Global Mandate,FM-Group Mediclaim,OPP1900001390,Mark,4500000,300000,29-10-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Christopher Campbell,22-01-2020,Mark,Servicer,19888,128777,198882
Archana Iyer,0526004217P114582552/0,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,34349.81,01-01-2018,Brokerage,Lapse,GMAN - Global Mandate,22-01-2020,GMAN - Global Mandate,FM-Group Mediclaim,OPP1900001390,Mark,4500000,300000,29-10-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Zoe Rivera,13-01-2020,Mark,Servicer,19888,128777,198882
Archana Iyer,0526004217P114582552/0,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,34349.81,01-01-2018,Brokerage,Lapse,GMAN - Global Mandate,22-01-2020,GMAN - Global Mandate,BVGMC,OPP1900001393,Mark,600000,100000,30-11-2019,Qualify Opportunity,Ahmedabad,Emerging Corporates Group (ECG),Mediclaim,Group Medical,,,Christopher Campbell,22-01-2020,Mark,Servicer,19888,128777,198882
Archana Iyer,0526004217P114582552/0,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,34349.81,01-01-2018,Brokerage,Lapse,GMAN - Global Mandate,22-01-2020,GMAN - Global Mandate,BVGMC,OPP1900001393,Mark,600000,100000,30-11-2019,Qualify Opportunity,Ahmedabad,Emerging Corporates Group (ECG),Mediclaim,Group Medical,,,Zoe Rivera,13-01-2020,Mark,Servicer,19888,128777,198882
Archana Iyer,0526004217P114582552/0,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,34349.81,01-01-2018,Brokerage,Lapse,GMAN - Global Mandate,22-01-2020,GMAN - Global Mandate,BV GPA,OPP1900001394,Mark,210000,35000,30-11-2019,Qualify Opportunity,Ahmedabad,Emerging Corporates Group (ECG),Mediclaim,Group Personal Accident,,,Christopher Campbell,22-01-2020,Mark,Servicer,19888,128777,198882
Archana Iyer,0526004217P114582552/0,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,34349.81,01-01-2018,Brokerage,Lapse,GMAN - Global Mandate,22-01-2020,GMAN - Global Mandate,BV GPA,OPP1900001394,Mark,210000,35000,30-11-2019,Qualify Opportunity,Ahmedabad,Emerging Corporates Group (ECG),Mediclaim,Group Personal Accident,,,Zoe Rivera,13-01-2020,Mark,Servicer,19888,128777,198882
Archana Iyer,0526004217P114582552/0,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,34349.81,01-01-2018,Brokerage,Lapse,GMAN - Global Mandate,22-01-2020,GMAN - Global Mandate,OP-GMC,OPP1900001803,Mark,5000000,250000,30-11-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Christopher Campbell,22-01-2020,Mark,Servicer,19888,128777,198882
Archana Iyer,0526004217P114582552/0,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,34349.81,01-01-2018,Brokerage,Lapse,GMAN - Global Mandate,22-01-2020,GMAN - Global Mandate,OP-GMC,OPP1900001803,Mark,5000000,250000,30-11-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Zoe Rivera,13-01-2020,Mark,Servicer,19888,128777,198882
Deepak Menon,5051621,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,51883.58,01-01-2018,Brokerage,Lapse,GMAN - Global Mandate,22-01-2020,GMAN - Global Mandate,EI- GMC,OPP1900001364,Mark,1400000,100000,09-12-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Christopher Campbell,22-01-2020,Mark,Servicer,19888,128777,198882
Deepak Menon,5051621,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,51883.58,01-01-2018,Brokerage,Lapse,GMAN - Global Mandate,22-01-2020,GMAN - Global Mandate,EI- GMC,OPP1900001364,Mark,1400000,100000,09-12-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Zoe Rivera,13-01-2020,Mark,Servicer,19888,128777,198882
Deepak Menon,5051621,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,51883.58,01-01-2018,Brokerage,Lapse,GMAN - Global Mandate,22-01-2020,GMAN - Global Mandate,FM-Group Mediclaim,OPP1900001390,Mark,4500000,300000,29-10-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Christopher Campbell,22-01-2020,Mark,Servicer,19888,128777,198882
Deepak Menon,5051621,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,51883.58,01-01-2018,Brokerage,Lapse,GMAN - Global Mandate,22-01-2020,GMAN - Global Mandate,FM-Group Mediclaim,OPP1900001390,Mark,4500000,300000,29-10-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Zoe Rivera,13-01-2020,Mark,Servicer,19888,128777,198882
Deepak Menon,5051621,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,51883.58,01-01-2018,Brokerage,Lapse,GMAN - Global Mandate,22-01-2020,GMAN - Global Mandate,BVGMC,OPP1900001393,Mark,600000,100000,30-11-2019,Qualify Opportunity,Ahmedabad,Emerging Corporates Group (ECG),Mediclaim,Group Medical,,,Christopher Campbell,22-01-2020,Mark,Servicer,19888,128777,198882
Deepak Menon,5051621,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,51883.58,01-01-2018,Brokerage,Lapse,GMAN - Global Mandate,22-01-2020,GMAN - Global Mandate,BVGMC,OPP1900001393,Mark,600000,100000,30-11-2019,Qualify Opportunity,Ahmedabad,Emerging Corporates Group (ECG),Mediclaim,Group Medical,,,Zoe Rivera,13-01-2020,Mark,Servicer,19888,128777,198882
Deepak Menon,5051621,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,51883.58,01-01-2018,Brokerage,Lapse,GMAN - Global Mandate,22-01-2020,GMAN - Global Mandate,BV GPA,OPP1900001394,Mark,210000,35000,30-11-2019,Qualify Opportunity,Ahmedabad,Emerging Corporates Group (ECG),Mediclaim,Group Personal Accident,,,Christopher Campbell,22-01-2020,Mark,Servicer,19888,128777,198882
Deepak Menon,5051621,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,51883.58,01-01-2018,Brokerage,Lapse,GMAN - Global Mandate,22-01-2020,GMAN - Global Mandate,BV GPA,OPP1900001394,Mark,210000,35000,30-11-2019,Qualify Opportunity,Ahmedabad,Emerging Corporates Group (ECG),Mediclaim,Group Personal Accident,,,Zoe Rivera,13-01-2020,Mark,Servicer,19888,128777,198882
Deepak Menon,5051621,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,51883.58,01-01-2018,Brokerage,Lapse,GMAN - Global Mandate,22-01-2020,GMAN - Global Mandate,OP-GMC,OPP1900001803,Mark,5000000,250000,30-11-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Christopher Campbell,22-01-2020,Mark,Servicer,19888,128777,198882
Deepak Menon,5051621,Inactive,01-01-2018,31-12-2018,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,51883.58,01-01-2018,Brokerage,Lapse,GMAN - Global Mandate,22-01-2020,GMAN - Global Mandate,OP-GMC,OPP1900001803,Mark,5000000,250000,30-11-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Zoe Rivera,13-01-2020,Mark,Servicer,19888,128777,198882
Vivek Gupta,43145480,Inactive,03-07-2017,02-07-2018,Miscellaneous,13,Vididt Saha,Ahmedabad,Employee Benefits (EB),Renewal,15963.92,03-07-2017,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
Rina Shah,43168449,Inactive,03-07-2018,02-07-2019,Miscellaneous,13,Vididt Saha,Ahmedabad,Employee Benefits (EB),Renewal,0,03-07-2018,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
Uday Prasad,43191791,Active,03-07-2019,02-10-2019,Miscellaneous,13,Vididt Saha,Ahmedabad,Employee Benefits (EB),Renewal,956.34,03-07-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
Nitin Kapoor,2.22E+19,Inactive,12-01-2018,11-01-2019,Fire,13,Vididt Saha,Ahmedabad,Property / BI,New,5416.62,12-01-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
Harish Kaul,2.22E+19,Inactive,12-01-2018,11-01-2019,Marine,13,Vididt Saha,Ahmedabad,Marine,New,6195.75,12-01-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
Neeraj Arora,2.22E+19,Inactive,12-01-2018,11-01-2019,Miscellaneous,13,Vididt Saha,Ahmedabad,Property / BI,Cross Sell,518.13,12-01-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
Mukul Kumar,3.11E+18,Inactive,19-10-2018,18-10-2019,Miscellaneous,13,Vididt Saha,Ahmedabad,Liability,Cross Sell,2767.5,19-10-2018,Brokerage,Lapse,NOLN - No Longer Needed,22-01-2020,NOLN - No Longer Needed,,,,,,,,,,,,,,,,,,,,
Gauri Naik,3.11E+18,Active,25-10-2019,24-10-2020,Miscellaneous,13,Vididt Saha,Ahmedabad,Liability,Cross Sell,8198.25,25-10-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
Harish Menon,MCO/I3350570/71/01/006343,Active,12-01-2019,11-01-2020,Marine,13,Vididt Saha,Ahmedabad,Marine,New,9075,12-01-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
Mohit Gupta,MCO/I3350570/71/01/006343,Active,12-01-2019,11-01-2020,Marine,13,Vididt Saha,Ahmedabad,Marine,New,9075,12-01-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
Amit Arora,PBI/I3352741/71/01/006343,Active,12-01-2019,11-01-2020,Miscellaneous,13,Vididt Saha,Ahmedabad,Property / BI,Cross Sell,521.25,12-01-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
Nikita Pandit,PFS/I3353707/71/01/006343,Active,12-01-2019,11-01-2020,Fire,13,Vididt Saha,Ahmedabad,Property / BI,New,7889.31,12-01-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
Vikas Gupta,33393,Inactive,01-11-2018,31-10-2019,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,90307.75,01-11-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,EI- GMC,OPP1900001364,Mark,1400000,100000,09-12-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Christopher Campbell,22-01-2020,Mark,Servicer,19888,128777,198882
Vikas Gupta,33393,Inactive,01-11-2018,31-10-2019,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,90307.75,01-11-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,EI- GMC,OPP1900001364,Mark,1400000,100000,09-12-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Zoe Rivera,13-01-2020,Mark,Servicer,19888,128777,198882
Vikas Gupta,33393,Inactive,01-11-2018,31-10-2019,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,90307.75,01-11-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,FM-Group Mediclaim,OPP1900001390,Mark,4500000,300000,29-10-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Christopher Campbell,22-01-2020,Mark,Servicer,19888,128777,198882
Vikas Gupta,33393,Inactive,01-11-2018,31-10-2019,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,90307.75,01-11-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,FM-Group Mediclaim,OPP1900001390,Mark,4500000,300000,29-10-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Zoe Rivera,13-01-2020,Mark,Servicer,19888,128777,198882
Vikas Gupta,33393,Inactive,01-11-2018,31-10-2019,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,90307.75,01-11-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,BVGMC,OPP1900001393,Mark,600000,100000,30-11-2019,Qualify Opportunity,Ahmedabad,Emerging Corporates Group (ECG),Mediclaim,Group Medical,,,Christopher Campbell,22-01-2020,Mark,Servicer,19888,128777,198882
Vikas Gupta,33393,Inactive,01-11-2018,31-10-2019,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,90307.75,01-11-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,BVGMC,OPP1900001393,Mark,600000,100000,30-11-2019,Qualify Opportunity,Ahmedabad,Emerging Corporates Group (ECG),Mediclaim,Group Medical,,,Zoe Rivera,13-01-2020,Mark,Servicer,19888,128777,198882
Vikas Gupta,33393,Inactive,01-11-2018,31-10-2019,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,90307.75,01-11-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,BV GPA,OPP1900001394,Mark,210000,35000,30-11-2019,Qualify Opportunity,Ahmedabad,Emerging Corporates Group (ECG),Mediclaim,Group Personal Accident,,,Christopher Campbell,22-01-2020,Mark,Servicer,19888,128777,198882
